,compound,neg,neu,pos,today price,y_price (next day),today-1price,today-2price,today-3price,today-4price,today-5price
67,0.0,0.0,1.0,0.0,161.32,162.3,170.05,171.1,169.53,170.66,170.58
68,0.3612,0.034,0.901,0.065,161.32,162.3,170.05,171.1,169.53,170.66,170.58
69,-0.5267,0.118,0.882,0.0,161.76,161.69,171.1,169.53,170.66,170.58,171.2
70,0.5719,0.088,0.628,0.285,161.76,161.69,171.1,169.53,170.66,170.58,171.2
71,0.0,0.0,1.0,0.0,161.76,161.69,171.1,169.53,170.66,170.58,171.2
72,-0.7783,0.238,0.762,0.0,161.76,161.69,171.1,169.53,170.66,170.58,171.2
73,0.0,0.0,1.0,0.0,171.04,170.66,171.2,172.14,172.45,172.88,174.52
74,0.34,0.0,0.904,0.096,176.01,173.88,175.65,177.24,175.81,175.72,176.46
75,0.0,0.0,1.0,0.0,176.01,173.88,175.65,177.24,175.81,175.72,176.46
76,0.34,0.0,0.904,0.096,176.01,173.88,175.65,177.24,175.81,175.72,176.46
77,0.0,0.0,1.0,0.0,176.01,173.88,175.65,177.24,175.81,175.72,176.46
78,0.34,0.0,0.909,0.091,176.01,173.88,175.65,177.24,175.81,175.72,176.46
79,-0.0258,0.075,0.853,0.072,176.29,175.65,175.81,175.72,176.46,177.83,177.18
80,-0.0258,0.071,0.861,0.068,176.29,175.65,175.81,175.72,176.46,177.83,177.18
81,0.0,0.0,1.0,0.0,176.18,175.72,177.83,177.18,179.45,180.38,180.47
82,0.0387,0.084,0.827,0.088,176.18,175.72,177.83,177.18,179.45,180.38,180.47
83,0.5106,0.0,0.918,0.082,182.00,181.65,180.26,180.67,181.43,181.68,180.13
84,0.1779,0.0,0.914,0.086,181.25,180.67,181.68,180.13,179.36,178.68,177.21
85,0.0,0.0,1.0,0.0,178.57,180.13,178.68,177.21,176.17,178.46,175.86
86,0.296,0.0,0.864,0.136,175.00,174.29,175.8,177.3,178.66,178.29,175.9
87,0.1027,0.0,0.909,0.091,178.47,177.3,178.29,175.9,171.03,170.55,166.81
88,0.4404,0.0,0.805,0.195,178.06,178.66,175.9,171.03,170.55,166.81,166.8
89,0.0,0.0,1.0,0.0,171.36,175.9,170.55,166.81,166.8,167.89,167.34
90,0.0,0.0,1.0,0.0,171.36,175.9,170.55,166.81,166.8,167.89,167.34
91,0.5719,0.111,0.529,0.36,171.36,175.9,170.55,166.81,166.8,167.89,167.34
92,0.0,0.0,1.0,0.0,171.36,175.9,170.55,166.81,166.8,167.89,167.34
93,0.0,0.0,1.0,0.0,170.08,171.03,166.81,166.8,167.89,167.34,167.95
94,0.5927,0.0,0.861,0.139,167.81,170.55,166.8,167.89,167.34,167.95,167.75
95,0.5927,0.0,0.868,0.132,167.81,170.55,166.8,167.89,167.34,167.95,167.75
96,-0.5574,0.195,0.723,0.082,167.81,170.55,166.8,167.89,167.34,167.95,167.75
97,0.5267,0.0,0.732,0.268,167.81,170.55,166.8,167.89,167.34,167.95,167.75
98,-0.4601,0.125,0.875,0.0,167.81,170.55,166.8,167.89,167.34,167.95,167.75
99,0.0,0.0,1.0,0.0,166.96,166.81,167.89,167.34,167.95,167.75,165.52
100,0.0,0.0,1.0,0.0,167.45,166.8,167.34,167.95,167.75,165.52,167.65
101,0.0,0.0,1.0,0.0,167.97,167.34,167.75,165.52,167.65,169.53,168.7
102,-0.5106,0.099,0.901,0.0,163.20,164.52,161.98,162.67,162.77,160.39,159.8
103,-0.5106,0.093,0.907,0.0,163.20,164.52,161.98,162.67,162.77,160.39,159.8
104,0.0,0.0,1.0,0.0,161.83,163.14,162.67,162.77,160.39,159.8,159.29
105,0.0,0.0,1.0,0.0,161.94,161.98,162.77,160.39,159.8,159.29,158.67
106,0.0,0.0,1.0,0.0,159.22,159.8,158.67,158.21,161.27,160.22,154.81
107,0.6908,0.0,0.814,0.186,158.46,159.29,158.21,161.27,160.22,154.81,155.17
108,0.6908,0.0,0.826,0.174,158.46,159.29,158.21,161.27,160.22,154.81,155.17
109,0.0,0.0,1.0,0.0,158.46,159.29,158.21,161.27,160.22,154.81,155.17
110,0.6124,0.0,0.872,0.128,158.46,159.29,158.21,161.27,160.22,154.81,155.17
